# Busbibliotheek database versie 29 maart 2026
"vehicle_id";"bus";"license_plate";"id_date";"ud_date";"owner";"spotted";"hansea_id";"intern_id";"VIN";"hide-vin";"old_vehicle_id";"old_license_plate";"operator";"notes"
"2406";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-720";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2409";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-746";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2410";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-771";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2411";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-799";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2412";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-845";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2413";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-868";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2414";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-894";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2415";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WHS-931";"6/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2416";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WLS-677";"7/04/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2417";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-430";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2418";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-539";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2419";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-509";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2420";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-469";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2421";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-563";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2422";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-489";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2423";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-331";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2424";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WKW-381";"27/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2425";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WLT-509";"7/04/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2426";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WLT-522";"7/04/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2427";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-331";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2428";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-381";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2429";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-396";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2430";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-417";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2431";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-437";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2432";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-444";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2433";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-472";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2434";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-481";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2435";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-WUF-494";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2436";"VDL Bus & Coach Citea SLE-120 Hybrid";"2-FPE-171";"17/09/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"1-WUF-516";"De Lijn";
"2437";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVY-748";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2438";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVY-832";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2439";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVY-896";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2440";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVY-913";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2441";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVY-945";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2442";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVZ-022";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2443";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVZ-107";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2444";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVZ-143";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2445";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVZ-169";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2446";"VDL Bus & Coach Citea SLE-120 Hybrid";"1-XVZ-195";"6/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2447";"Van Hool newA309Hyb";"1-YCJ-984";"15/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2448";"Van Hool newA309Hyb";"1-XWZ-323";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2449";"Van Hool newA309Hyb";"1-YHC-659";"31/08/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2450";"Van Hool newA309Hyb";"1-XWZ-330";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2451";"Van Hool newA309Hyb";"1-XWZ-229";"18/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2452";"Van Hool newA309Hyb";"1-XWZ-237";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2453";"Van Hool newA309Hyb";"1-XWZ-249";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2454";"Van Hool newA309Hyb";"1-XWZ-257";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2455";"Van Hool newA309Hyb";"1-XWZ-272";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2456";"Van Hool newA309Hyb";"1-XWZ-300";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2457";"Van Hool newA309Hyb";"1-XWZ-315";"18/06/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2458";"Van Hool newA309Hyb";"1-YAR-576";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2459";"Van Hool newA309Hyb";"1-YAR-589";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2460";"Van Hool newA309Hyb";"1-YAR-599";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2461";"Van Hool newA309Hyb";"1-YAR-611";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2462";"Van Hool newA309Hyb";"1-YAR-621";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2463";"Van Hool newA309Hyb";"1-YAR-646";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2464";"Van Hool newA309Hyb";"1-YAR-658";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2465";"Van Hool newA309Hyb";"1-YAR-672";"1/07/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2466";"Van Hool newA309Hyb";"1-YAR-683";"1/07/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2467";"Van Hool newA309Hyb";"1-YHC-681";"31/08/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2468";"Van Hool newA309Hyb";"1-YHC-677";"31/08/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2469";"Van Hool newA309Hyb";"1-YHC-670";"31/08/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2470";"Van Hool newA309Hyb";"1-YHC-648";"31/08/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2471";"Van Hool newA309Hyb";"1-YJH-493";"10/09/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2472";"Van Hool newA309Hyb";"1-YNM-400";"12/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2473";"Van Hool newA309Hyb";"1-YJH-530";"10/09/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2474";"Van Hool newA309Hyb";"1-YJH-542";"10/09/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2475";"Van Hool newA309Hyb";"1-YJH-549";"10/09/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2476";"Van Hool newA309Hyb";"1-YNR-836";"13/10/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2477";"Van Hool newA309Hyb";"1-YNR-845";"13/10/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2478";"Van Hool newA309Hyb";"1-YNR-853";"13/10/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2479";"Van Hool newA309Hyb";"1-YNR-860";"13/10/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2480";"Van Hool newA309Hyb";"1-YNR-870";"13/10/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2481";"Van Hool newA309Hyb";"1-YNR-875";"13/10/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2482";"Van Hool newA309Hyb";"1-YNR-879";"13/10/2020";"30/07/2024";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2483";"VDL Bus & Coach Citea SLFA-180";"1-XBT-607";"25/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2484";"VDL Bus & Coach Citea SLFA-180";"1-XFG-595";"13/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2485";"VDL Bus & Coach Citea SLFA-180";"1-XFG-573";"13/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2486";"VDL Bus & Coach Citea SLFA-180";"1-XFG-548";"13/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2487";"VDL Bus & Coach Citea SLFA-180";"1-XFG-564";"13/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2488";"VDL Bus & Coach Citea SLFA-180";"1-XDM-035";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2489";"VDL Bus & Coach Citea SLFA-180";"1-XFG-585";"13/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2490";"VDL Bus & Coach Citea SLFA-180";"1-XLD-531";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2491";"VDL Bus & Coach Citea SLFA-180";"1-XER-190";"12/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2492";"VDL Bus & Coach Citea SLFA-180";"1-XDL-672";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2493";"VDL Bus & Coach Citea SLFA-180";"1-XDM-011";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2494";"VDL Bus & Coach Citea SLFA-180";"1-XER-208";"12/06/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2495";"VDL Bus & Coach Citea SLFA-180";"1-XDM-087";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2496";"VDL Bus & Coach Citea SLFA-180";"1-XDM-066";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2497";"VDL Bus & Coach Citea SLFA-180";"1-XDL-992";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2498";"VDL Bus & Coach Citea SLFA-180";"1-XDM-112";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2499";"VDL Bus & Coach Citea SLFA-180";"1-XDM-074";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2500";"VDL Bus & Coach Citea SLFA-180";"1-XDM-043";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2501";"VDL Bus & Coach Citea SLFA-180";"1-XDM-059";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2502";"VDL Bus & Coach Citea SLFA-180";"1-XDL-967";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2503";"VDL Bus & Coach Citea SLFA-180";"1-XDL-698";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2504";"VDL Bus & Coach Citea SLFA-180";"1-XDM-078";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2505";"VDL Bus & Coach Citea SLFA-180";"1-XDM-100";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2506";"VDL Bus & Coach Citea SLFA-180";"1-XDL-743";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2507";"VDL Bus & Coach Citea SLFA-180";"1-XDM-024";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2508";"VDL Bus & Coach Citea SLFA-180";"1-XEM-770";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2509";"VDL Bus & Coach Citea SLFA-180";"1-XEN-375";"26/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2510";"VDL Bus & Coach Citea SLFA-180";"1-XEM-843";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2511";"VDL Bus & Coach Citea SLFA-180";"1-XEM-783";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2512";"VDL Bus & Coach Citea SLFA-180";"1-XEN-392";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2513";"VDL Bus & Coach Citea SLFA-180";"1-XEN-489";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2514";"VDL Bus & Coach Citea SLFA-180";"1-XEN-466";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2515";"VDL Bus & Coach Citea SLFA-180";"1-XEM-808";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2516";"VDL Bus & Coach Citea SLFA-180";"1-XEM-887";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2517";"VDL Bus & Coach Citea SLFA-180";"1-XEN-477";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2518";"VDL Bus & Coach Citea SLFA-180";"1-XEM-701";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2519";"VDL Bus & Coach Citea SLFA-180";"1-XEM-715";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2520";"VDL Bus & Coach Citea SLFA-180";"1-XEM-450";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2521";"VDL Bus & Coach Citea SLFA-180";"1-XEM-727";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2522";"VDL Bus & Coach Citea SLFA-180";"1-XEM-674";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2523";"VDL Bus & Coach Citea SLFA-180";"1-XEM-747";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2524";"VDL Bus & Coach Citea SLFA-180";"1-XEN-496";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2525";"VDL Bus & Coach Citea SLFA-180";"1-XEN-454";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2526";"VDL Bus & Coach Citea SLFA-180";"1-XEM-495";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2527";"VDL Bus & Coach Citea SLFA-180";"1-XEM-523";"12/05/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2528";"VDL Bus & Coach Citea SLFA-180";"1-XKD-945";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2529";"VDL Bus & Coach Citea SLFA-180";"1-XKD-961";"22/01/2020";"/";"De Lijn (eigen beheer)";1;"/";"/";"/";0;"/";"/";"De Lijn";
"2530";"VDL Bus & Coach Citea SLFA-180";"1-XKD-975";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2531";"VDL Bus & Coach Citea SLFA-180";"1-XKD-987";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2532";"VDL Bus & Coach Citea SLFA-180";"1-XKD-998";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2533";"VDL Bus & Coach Citea SLFA-180";"1-XKE-014";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2534";"VDL Bus & Coach Citea SLFA-180";"1-XKE-023";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2535";"VDL Bus & Coach Citea SLFA-180";"1-XKE-033";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2536";"VDL Bus & Coach Citea SLFA-180";"1-XKE-046";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2537";"VDL Bus & Coach Citea SLFA-180";"1-XKE-057";"22/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2538";"VDL Bus & Coach Citea SLE-120 Electric";"1-XDS-944";"28/11/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2539";"VDL Bus & Coach Citea SLE-120 Electric";"1-XJR-882";"25/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2540";"VDL Bus & Coach Citea SLE-120 Electric";"1-XER-168";"6/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2541";"VDL Bus & Coach Citea SLE-120 Electric";"1-XER-127";"6/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2542";"VDL Bus & Coach Citea SLE-120 Electric";"1-XJR-896";"25/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2543";"VDL Bus & Coach Citea SLE-120 Electric";"1-XJR-908";"17/01/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2544";"VDL Bus & Coach Citea SLE-120 Electric";"1-XER-139";"6/12/2019";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2545";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWF-906";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2546";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWG-003";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2547";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWG-029";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2548";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWG-056";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2549";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWG-088";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2550";"VDL Bus & Coach Citea SLE-120 Electric";"1-XWG-112";"12/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2551";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-234";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2552";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-270";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2553";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-295";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2554";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-314";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2555";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-337";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2556";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-349";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2557";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-370";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2558";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-398";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2559";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-412";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2560";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-427";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2561";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWH-448";"6/12/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2562";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWV-294";"17/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2563";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWV-317";"17/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2564";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWX-543";"18/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"2565";"VDL Bus & Coach Citea SLF-120 Hybrid";"1-XWX-553";"18/06/2020";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
